Stock Index,Stock Price
AC3413,172.0037341773115
AC3414,323.1426214235121
AC3415,210.92915374727158
AC3416,550.649326642205
AC3417,871.2845552626771
AC3418,151.03923796762507
AC3419,1346.937941862814
AC3420,204.2411927353429
AC3421,214.53129685114652
AC3422,846.8708278264771
AC3423,99.6020547089812
AC3424,1166.561870337579
AC3425,226.53815548988706
AC3426,77.45793335457866
AC3427,367.92611994269623
AC3428,755.8216687018698
AC3429,756.2652425366729
AC3430,333.6800902686189
AC3431,484.5713247746766
AC3432,508.7332296768283
AC3433,201.37260273237652
AC3434,849.8593532209411
AC3435,1105.0172282976757
AC3436,437.8028667485927
AC3437,129.86098629159605
AC3438,1519.1425848284716
AC3439,168.27496903062044
AC3440,1258.7681994427287
AC3441,425.7868865613742
AC3442,42.44461077314457
AC3443,622.407905102607
AC3444,161.43025092457242
AC3445,124.2134257055804
AC3446,758.978172849464
AC3447,918.0576043150061
AC3448,144.45572237810026
AC3449,1119.9220611132218
AC3450,208.99846403763527
AC3451,1059.5361960289315
AC3452,725.257080989287
AC3453,642.2068046933941
AC3454,70.10973418172945
AC3455,782.98407046813
AC3456,164.81742210148815
AC3457,618.5588461043401
AC3458,730.6544850925327
AC3459,1790.973063543174
AC3460,518.110261633086
AC3461,597.618273884732
AC3462,478.79733147146703
AC3463,1267.7172808552505
AC3464,267.6214304348032
AC3465,612.6534380985889
AC3466,159.28012327040824
AC3467,155.136900545959
AC3468,1390.1584487618318
AC3469,284.3513395846127
AC3470,360.07522295989247
AC3471,679.6331743740408
AC3472,228.43078467389057
AC3473,422.26770693917416
AC3474,424.418996489091
AC3475,91.8336446897028
AC3476,543.7988035711279
AC3477,912.617514383116
AC3478,123.28018321740623
AC3479,209.90361985809534
AC3480,146.3184121400579
AC3481,1121.6295727600975
AC3482,393.3081194713102
AC3483,1016.7297549099831
AC3484,933.9746248425212
AC3485,791.0791318545873
AC3486,106.32214971010984
AC3487,228.14031498054374
AC3488,1728.209539055049
AC3489,813.4329255182441
AC3490,1576.9075328370632
AC3491,244.5267768827951
AC3492,986.18988715407
AC3493,73.18890276875449
AC3494,1027.7561434470754
AC3495,135.82274661865137
AC3496,1311.250422266664
AC3497,416.2471503572018
AC3498,55.526513017806884
AC3499,373.83725906320814
AC3500,103.75933827719226
AC3501,255.9492139179585
AC3502,253.66980722544528
AC3503,302.89269088699797
AC3504,1124.3114757126316
AC3505,1141.396471928266
AC3506,451.71396049200877
AC3507,854.2472616197612
AC3508,923.4362406169206
AC3509,378.29423117408174
AC3510,1233.7545683416909
AC3511,1009.0385352409062
AC3512,986.5588884223478
AC3513,557.2041297776394
AC3514,176.02689069135238
AC3515,912.6985793301365
AC3516,547.4052823322431
AC3517,491.9687642700101
AC3518,572.4615292996122
AC3519,978.7067885316023
AC3520,1766.0774255992294
AC3521,739.8484837664743
AC3522,1215.7390219275405
AC3523,1011.3194453820948
AC3524,1171.752201530882
AC3525,788.7509013709251
AC3526,446.8539086806637
AC3527,87.65531429801375
AC3528,84.83131999732194
AC3529,996.443540781792
AC3530,521.8346023643702
AC3531,592.406731480497
AC3532,803.9341572766411
AC3533,530.359815178651
AC3534,789.5237711972669
AC3535,911.5944577957924
AC3536,237.97715993537284
AC3537,130.42919544727985
AC3538,847.0051400933113
AC3539,1239.466202249011
AC3540,361.8530602741845
AC3541,512.493683702851
AC3542,310.74337103063925
AC3543,1075.6990785148173
AC3544,423.4364628301873
AC3545,488.6660635279171
AC3546,628.2564290537173
AC3547,605.4710497643308
AC3548,87.43810600433586
AC3549,1624.170507556929
AC3550,812.0709715690458
AC3551,649.6565956521858
AC3552,328.47605149387704
AC3553,898.2859422243273
AC3554,290.1552147695946
AC3555,211.1962698767567
AC3556,1047.6574210228341
AC3557,634.4384382532003
AC3558,1278.3022989725584
AC3559,532.1395322370022
AC3560,160.82087158057914
AC3561,184.96182901515894
AC3562,790.446790523072
AC3563,1088.4818488194585
AC3564,1486.8044992568603
AC3565,707.7472558465307
AC3566,299.0916099855787
AC3567,208.9052860559135
AC3568,143.51562067529449
AC3569,334.7227866068024
AC3570,774.3521326499017
AC3571,612.018536107184
AC3572,472.39679549309636
AC3573,1288.963741154133
AC3574,664.9181566582113
AC3575,166.6855600334961
AC3576,572.5490345015769
AC3577,1690.0866983251478
AC3578,87.9136675842506
AC3579,1486.0331797626534
AC3580,121.81698306698323
AC3581,92.75259626343926
AC3582,245.8786113348547
AC3583,702.1945988739717
AC3584,184.69772044929246
AC3585,106.0086828317411
AC3586,415.29384150268584
AC3587,26.517524047050184
AC3588,217.2316963263338
AC3589,160.09290256059327
AC3590,288.6649036050334
AC3591,348.6267029722434
AC3592,287.3531412711241
AC3593,65.61288836065856
AC3594,129.61333637906912
AC3595,380.9298029550744
AC3596,767.3300806127206
AC3597,85.9814018962266
AC3598,212.225858444341
AC3599,1197.2306745481199
AC3600,1273.504509919962
AC3601,972.3465607589745
AC3602,765.5228720383976
AC3603,1680.8532793253696
AC3604,291.18292293535114
AC3605,788.216809194087
AC3606,1207.7869386166633
AC3607,37.654309709430166
AC3608,1047.7271723812516
AC3609,503.72224580312616
AC3610,200.68169946660407
AC3611,776.1024996754923
AC3612,104.04607508186974
AC3613,1230.8917169805377
AC3614,465.77408337028675
AC3615,443.6346929613129
AC3616,292.29444100593844
AC3617,1282.5473356815771
AC3618,110.77967464886123
AC3619,247.988868844281
AC3620,237.38460527725726
AC3621,821.691064915742
AC3622,286.42892099374444
AC3623,318.16543175558115
AC3624,716.0025276816734
AC3625,246.97453901575057
AC3626,94.02593677959301
AC3627,655.0477012632804
AC3628,58.055027204184356
AC3629,63.38159238335942
AC3630,594.2095990082887
AC3631,48.70354781705663
AC3632,166.0746299694533
AC3633,283.4474923403826
AC3634,1428.9864642424625
AC3635,281.20003567625554
AC3636,1193.2204992028196
AC3637,353.5389834929829
AC3638,1001.6333739101434
AC3639,203.92353537497132
AC3640,903.222102706078
AC3641,542.4689380074693
AC3642,115.9024087361428
AC3643,611.8889323861814
AC3644,740.6227978728499
AC3645,1137.300467911666
AC3646,694.0028678437068
AC3647,374.1031611411694
AC3648,224.28466316601663
AC3649,397.83964103488745
AC3650,664.7445907156449
AC3651,1336.2442724825464
AC3652,358.3582206119327
AC3653,585.6253111182715
AC3654,1216.7591886445941
AC3655,377.0704090393627
AC3656,358.2209820829014
AC3657,920.1420827688002
AC3658,877.2194538766832
AC3659,527.4027121223882
AC3660,133.3250328660456
AC3661,138.75424255472964
AC3662,301.9355809776825
AC3663,771.1177436993636
AC3664,429.2414308508676
AC3665,852.2080475696322
AC3666,463.26349242579323
AC3667,629.1714100913505
AC3668,1286.7493375510494
AC3669,1184.5572413607604
AC3670,421.4541320535585
AC3671,94.77274717112653
AC3672,357.2012552693021
AC3673,977.9723340391475
AC3674,903.737864386693
AC3675,597.4685147598871
AC3676,1360.8731719585467
AC3677,1073.4235563758673
AC3678,1235.9543848119565
AC3679,414.0673371396646
AC3680,656.2467351896717
AC3681,582.7382655127021
AC3682,253.8784376790532
AC3683,541.4299042996097
AC3684,456.06063647303904
AC3685,144.74864348889383
AC3686,274.06197524467575
AC3687,807.3412031473338
AC3688,224.92189119656095
AC3689,782.9227452142767
AC3690,656.1902029026932
AC3691,490.4817676768495
AC3692,184.74586741496208
AC3693,155.81237642415277
AC3694,238.4734072800712
AC3695,218.42323709510282
AC3696,104.76650639126588
AC3697,330.6800329495196
AC3698,148.94651119028512
AC3699,127.61432805028264
AC3700,1156.1605062051556
AC3701,247.3354841130779
AC3702,436.61721757044353
AC3703,188.47723006098659
AC3704,278.68891707461864
AC3705,683.7254463917926
AC3706,650.8368427309103
AC3707,1527.4408446784237
AC3708,1227.8306498571596
AC3709,501.6441159550379
AC3710,123.38085781210013
AC3711,1167.127043451935
AC3712,321.6369038751725
AC3713,956.3259154941942
AC3714,1496.8079808895882
AC3715,1340.681034855876
AC3716,179.41162368235578
AC3717,830.1315655690149
AC3718,1370.122298105173
AC3719,1050.433741809202
AC3720,105.7107235660707
AC3721,315.17737247520165
AC3722,1543.0031525213083
AC3723,549.281450045171
AC3724,81.42803005685275
AC3725,807.7341676529791
AC3726,100.91252773652103
AC3727,591.3955996417467
AC3728,288.53214141020186
AC3729,351.6057866380655
AC3730,582.810564382441
AC3731,1061.4121966067075
AC3732,560.1901684843483
AC3733,162.65911617011216
AC3734,479.89500863382654
AC3735,356.535896881142
AC3736,706.6869168995561
AC3737,513.5920138659155
AC3738,355.762258422371
AC3739,68.70898940535439
AC3740,370.7912180689824
AC3741,768.2968503516712
AC3742,717.5119216930664
AC3743,831.9928828096471
AC3744,67.30218237573352
AC3745,104.16533422648217
AC3746,335.47479374074095
AC3747,444.21193824581627
AC3748,104.18702398237507
AC3749,502.4696311363457
AC3750,1446.961569765852
AC3751,54.373107143563146
AC3752,84.44646552427015
AC3753,358.07283899295976
AC3754,576.7850261789904
AC3755,65.80663025188461
AC3756,342.50165178943155
AC3757,807.9067433948433
AC3758,877.5702406829762
AC3759,540.9650241109441
AC3760,221.42906354448422
AC3761,453.8992306281871
AC3762,511.67757222716614
AC3763,909.032216726026
AC3764,453.5908434643669
AC3765,298.76551915707535
AC3766,466.00467339972784
AC3767,80.60685134329874
AC3768,1044.5882527630451
AC3769,1114.6474061763852
AC3770,137.09052756858625
AC3771,704.3096835308506
AC3772,450.27974719148574
AC3773,83.58886211037094
AC3774,250.7929459213521
AC3775,39.70557716081459
AC3776,297.9404930150151
AC3777,98.76728339921011
AC3778,881.7271716379697
AC3779,1753.5020323513786
AC3780,112.7690301722639
AC3781,650.9287012091339
AC3782,114.9319149790519
AC3783,580.674121015921
AC3784,291.2610078737534
AC3785,368.20268928012564
AC3786,405.67251695981133
AC3787,227.74924337152947
AC3788,734.0478022023692
AC3789,1448.632134950442
AC3790,892.352073279551
AC3791,186.61609395171547
AC3792,847.0340967264519
AC3793,294.66039436572146
AC3794,840.9054502115952
AC3795,489.8592778539738
AC3796,307.98839642762346
AC3797,112.34171718854908
AC3798,616.8437272822218
AC3799,1051.7604873269281
AC3800,82.01200513278376
AC3801,90.36052586804722
AC3802,226.17226181034593
AC3803,75.12615774470787
AC3804,23.47498284840968
AC3805,31.052939331852794
AC3806,766.0731987011684
AC3807,168.2078164738003
AC3808,1423.0456932713305
AC3809,193.6080189754747
AC3810,574.7770535690157
AC3811,310.6476824393631
AC3812,566.7869731772868
AC3813,1041.5039382738091
AC3814,782.3536786977909
AC3815,179.23763215579814
AC3816,809.3860996467062
AC3817,320.4641169812616
AC3818,1639.821850935642
AC3819,93.98586353869808
AC3820,143.60956874959885
AC3821,252.97055283892007
AC3822,215.47828681829614
AC3823,435.6526894124247
AC3824,429.2642576666313
AC3825,372.1252177387736
AC3826,365.80416457935274
AC3827,577.3903855919215
AD1,145.7837020909091
AD2,389.5608886429924
AD3,70.51936325069144
AD4,616.686353308201
AD5,110.66384396508538
AD6,161.3519970024503
AD7,361.2464053587602
AD8,704.9081297665185
AD9,641.9502064418036
AD10,348.88825132659434
AD11,136.6155491142841
AD12,150.52047614627674
AD13,807.6670477739284
AD14,696.1651205072102
AD15,1016.5901434500696
AD16,627.2426835807545
AD17,762.3788386131481
AD18,576.6655371032416
AD19,1542.6817478915866
AD20,201.03120040518638
AD21,832.6880718952973
AD22,1326.681938984317
AD23,1641.123263080758
AD24,319.65469522523404
AD25,741.9043109104913
AD26,551.671562437516
AD27,349.12509210570056
AD28,268.66317133677586
AD29,755.8320293396646
AD30,1126.4284877608604
AD31,277.0897185876058
AD32,398.3108489843978
AD33,522.4785061063558
AD34,229.3250396394233
AD35,693.8713475629927
AD36,195.1613595351482
AD37,38.94470403776049
AD38,1572.954980032666
AD39,793.175918143646
AD40,458.1856395133258
AD41,50.9478747931242
AD42,185.56852763204864
AD43,131.59229692194327
AD44,822.9741881800875
AD45,1715.573642188632
AD46,527.8908818476834
AD47,212.7134258936862
AD48,173.89873963183717
AD49,261.75672561134445
AD50,576.4954385688551
AD51,53.51803049735393
AD52,80.14960509093117
AD53,490.4534801607291
AD54,132.32918222111283
AD55,596.9751198090311
AD56,1140.933209586602
AD57,829.5599279406329
AD58,1190.4865213205694
AD59,621.2173116242028
AD60,610.4194397114834
AD61,830.5884722190796
AD62,1643.7170073928191
AD63,716.8108779420406
AD64,984.1675989891406
AD65,191.36641123298443
AD66,391.264513418013
AD67,126.55162868255292
AD68,1104.5267864191685
AD69,201.310901775111
AD70,26.49783342105031
AD71,459.32719710995246
AD72,691.7764107288368
AD73,332.22702949860593
AD74,219.6887477542827
AD75,769.9696154291925
AD76,1400.352981286537
AD77,273.16095978215156
AD78,406.34184388893266
AD79,1501.1316954394738
AD80,759.3057502815839
AD81,1181.7922720050585
AD82,604.3480981724045
AD83,100.3557546477679
AD84,488.91119278670595
AD85,1028.8928042281032
AD86,510.2864856810093
AD87,534.321958596541
AD88,639.6384310982795
AD89,80.20847647963578
AD90,804.4058624649308
AD91,1380.2795536466351
AD92,205.83493492110267
AD93,568.5446241069676
AD94,529.9871892527393
AD95,145.68568306964525
AD96,685.1644264777788
AD97,341.3145547788769
AD98,1092.043371303671
AD99,39.56224240965261
AD100,812.7860180441327
AD101,216.7909514212652
AD102,100.97040089834834
AD103,158.51526041983453
AD104,251.46678472922767
AD105,984.19503866895
AD106,874.4634843071036
AD107,1255.262976305174
AD108,1196.7776313887923
AD109,135.051975540095
AD110,637.1464837913932
AD111,504.5121561058433
AD112,1187.0485794229005
AD113,340.51166337933455
AD114,272.4966911932221
AD115,323.52747098247613
AD116,644.3164749322569
AD117,835.5248506196036
AD118,121.23295084759816
AD119,340.68270650006804
AD120,86.06111018603
AD121,97.74059222732167
AD122,626.2177013779507
AD123,33.85994471839235
AD124,582.0281135336462
AD125,601.9255884438985
AD126,421.826892075733
AD127,1264.585784420484
AD128,423.098778945491
AD129,656.9309959557945
AD130,270.661476024032
AD131,820.5322600998005
AD132,504.12574316597426
AD133,714.4074053956012
AD134,386.82794651518003
AD135,1550.2040160363613
AD136,780.4535612691162
AD137,457.06537332391395
AD138,822.3921087682378
AD139,1513.994265582078
AD140,396.49158343366014
AD141,81.08408700112713
AD142,803.7165183400737
AD143,134.6483872084158
AD144,132.46246100608482
AD145,180.2024123371728
AD146,1178.4192004300307
AD147,918.8801292209345
AD148,839.6705967259546
AD149,1088.8244706310152
AD150,735.5406462466354
AD151,258.4822993010375
AD152,1125.5384025213564
AD153,449.74504781132964
AD154,399.42850207889546
AD155,510.2209638793022
AD156,133.39925780224763
AD157,1326.73837779016
AD158,380.18477539235215
AD159,787.5121116623999
AD160,1196.50867181261
AD161,684.9734887142512
AD162,201.4341089657717
AD163,516.8840459836078
AD164,856.6163980202447
AD165,590.2603827602338
AD166,431.3843570692724
AD167,427.5312117219022
AD168,448.18402265732095
AD169,821.4415513933055
AD170,96.72133783009043
AD171,713.1978502087253
AD172,242.43680742510412
AD173,611.2277113834098
AD174,662.0295224729656
AD175,329.5248131988519
AD176,310.31573036845026
AD177,416.622731807043
AD178,1231.4517794349208
AD179,872.4136877915631
AD180,76.044903353591
AD181,1277.6243779232943
AD182,248.46774135551377
AD183,75.0952165196784
AD184,1329.8874331614247
AD185,465.72647266878846
AD186,1293.8047210968982
AD187,532.3286988275178
AD188,88.45112934994826
AD189,1094.0338474299037
AD190,376.0216879167734
AD191,106.02608124866228
AD192,624.9213739312744
AD193,36.33434868661534
AD194,294.70110962934433
AD195,595.4669015642949
AD196,845.6856657386926
AD197,1184.1305165416982
AD198,192.63240804279448
AD199,108.19979509483477
AD200,608.9799616254172
AD201,1198.362262292352
AD202,103.92268485356585
AD203,555.1284102833425
AD204,1120.5787408017302
AD205,175.04891008780334
AD206,306.4514311744282
AD207,834.8105352666134
AD208,722.4290755204851
AD209,629.8862608414373
AD210,1898.802355142776
AD211,388.1979653498122
AD212,1118.3914211707438
AD213,1327.8134112299986
AD214,392.29932266157743
AD215,601.1717698762973
AD216,47.61313657884358
AD217,1490.1052528445327
AD218,844.1084006849496
AD219,365.6229860700413
AD220,393.1949674406122
AD221,463.4102291340179
AD222,1310.086665773721
AD223,55.39549769089545
AD224,836.0563802616027
AD225,479.63896174942084
AD226,1711.7431897416504
AD227,500.5804364125135
AD228,275.1659038297424
AD229,396.9892445999872
AD230,409.03152374736817
AD231,472.3616361216947
AD232,845.5061480220396
AD233,563.8980415588923
AD234,538.2922666063446
AD235,300.75447118276503
AD236,355.27485399022123
AD237,418.65166034842366
AD238,723.0737064250696
AD239,830.2230231922326
AD240,1579.7243635227842
AD241,653.9969103409117
AD242,89.71055392503405
AD243,897.5550868002854
AD244,624.9664627513196
AD245,301.46323026907453
AD246,619.9164361433877
AD247,1385.7501038959174
AD248,708.1039663382458
AD249,283.30795750968025
AD250,809.7249568126551
AD251,641.5238952450483
AD252,1382.888244747316
AD253,155.04461828240096
AD254,79.14101984983188
AD255,660.2924233606753
AD256,124.00908309006252
AD257,1692.0076744664652
AD258,565.1334413128458
AD259,241.1501211377083
AD260,682.1717961218
AD261,149.8402883208687
AD262,45.73759837123926
AD263,670.6587244726886
AD264,329.3905853125459
AD265,696.5495162511122
AD266,293.95029829148575
AD267,135.91212036145714
AD268,1045.4318657564968
AD269,775.6688289569838
AD270,1504.5190696596867
AD271,202.62294422360196
AD272,506.1055421742583
AD273,102.10189609111963
AD274,278.09363653421855
AD275,855.7529360308476
AD276,190.48240157855184
AD277,56.07837262654158
AD278,765.9882858075114
AD279,276.22612554964655
AD280,804.960440762576
AD281,403.91088093508336
AD282,1378.873506856399
AD283,154.88916243832563
AD284,74.8722166968487
AD285,194.42900455654714
AD286,89.56245907854922
AD287,544.0075680147963
AD288,299.8606321040287
AD289,91.138606425375
AD290,1729.2828523760406
AD291,179.1688845871223
AD292,783.4545879851009
AD293,737.7828176329028
AD294,797.8367898965074
AD295,267.7830455159037
AD296,538.7594464646413
AD297,48.42697716448625
AD298,761.332054921069
AD299,885.9841736618737
AD300,308.5114839210357
AD301,155.00590209681752
AD302,368.84260410401527
AD303,492.2684411735117
AD304,963.4407495746344
AD305,587.8286119604866
AD306,396.3178561858595
AD307,185.31874593473552
AD308,387.5067774520375
AD309,206.9608677884693
AD310,576.3752725510847
AD311,709.9460887172852
AD312,1868.5830634414658
AD313,1385.3512849641602
AD314,150.37146331521453
AD315,697.0740614916008
AD316,529.7096764647455
AD317,1224.4324454400055
AD318,512.2952921038037
AD319,344.1794625634524
AD320,464.5112943422854
AD321,1163.4023749067967
AD322,357.24267720412087
AD323,54.759104003641966
AD324,669.8399697190937
AD325,1240.2321917047288
AD326,466.41066634152116
AD327,1264.012167159005
AD328,361.4350884789846
AD329,1163.7014310247841
AD330,827.9366357180165
AD331,451.4807664218052
AD332,470.37826583892434
AD333,397.1349312626423
AD334,387.51501130759027
AD335,259.0652273324488
AD336,81.87260817826933
AD337,509.36163851370804
AD338,241.36271773151933
AD339,1188.9586163612007
AD340,482.8745470458447
AD341,414.98702390464564
AD342,362.107951331009
AD343,92.11011071926148
AD344,1375.6803449348693
AD345,168.73413763301025
AD346,509.8450451489955
AD347,982.2639841285791
AD348,177.91550917168038
AD349,871.2715788170375
AD350,685.0371149365674
AD351,612.596033530689
AD352,496.71037015254603
AD353,428.61579900129925
AD354,352.85933443383664
AD355,1548.9853860580988
AD356,429.28499248067885
AD357,71.8499123115581
AD358,502.789638263903
AD359,147.70005915331694
AD360,787.6131645197296
AD361,159.29034853949813
AD362,179.15983594851878
AD363,835.5848255146433
AD364,665.7903377311428
AD365,211.42311128062403
AD366,170.24822473776484
AD367,267.28835103825224
AD368,154.55490899784164
AD369,429.1948129456497
AD370,555.7414128990233
AD371,59.598021078336735
AD372,1386.72154169412
AD373,1404.4068651376792
AD374,218.53637956471093
AD375,794.9228108126557
AD376,676.4877583396134
AD377,1809.0501173953237
AD378,270.86545617170486
AD379,1245.371551338372
AD380,101.7707656547013
AD381,242.5872563474109
AD382,270.4555312341543
AD383,201.1048197331685
AD384,169.73533910081352
AD385,175.20362807722012
AD386,765.1905712856643
AD387,288.67329005860466
AD388,883.7992773757975
AD389,711.1867932301689
AD390,617.9567989021133
AD391,775.7392592535898
AD392,904.4115763272422
AD393,1354.439083975554
AD394,132.45331715093502
AD395,341.0143818232368
AD396,174.8061476360012
AD397,955.7853024951784
AD398,398.23270242376583
AD399,1285.8761076557983
AD400,205.0780598807794
AD401,847.3923817137459
AD402,209.52617394253699
AD403,748.2477510801675
AD404,1313.267097447208
AD405,312.95301890261254
AD406,281.9108504262583
AD407,476.6647789878169
AD408,330.9364572126288
AD409,55.70078029751951
AD410,259.96662421150495
AD411,1009.6104761149827
AD412,184.8327594428795
AD413,80.84515873854319
AD414,374.012455667664
AD415,642.0491619692905
AD416,227.49048532034678
AD417,485.1478599654865
AD418,339.8415952935313
AD419,552.3934816449547
AD420,168.66308197933492
AD421,640.5127895825667
AD422,49.903995219424225
AD423,889.5465514618064
AD424,360.31025586086054
AD425,573.8612461169581
AD426,323.94459111922157
AD427,291.34041789260993
AD428,1185.9403202881686
AD429,285.9893981309515
AD430,272.5690347154583
AD431,494.3074204772459
AD432,364.7763682134023
AD433,1408.6746851288908
AD434,428.81343626333773
AD435,540.0190184686476
AD436,84.39334487052842
AD437,248.15196111319017
AD438,577.5821134836679
AD439,75.61676475271622
AD440,79.92310636380084
AD441,437.129942543293
AD442,352.3529410420583
AD443,470.414423396185
AD444,283.8890292978066
AD445,964.1715301692785
AD446,277.5331026948944
AD447,1129.0408564155546
AD448,166.70709510681
AD449,795.9544142831865
AD450,889.2178830892864
AD451,1140.4394657015825
AD452,643.6112762460536
AD453,383.8550126649902
AD454,502.18417933475206
AD455,713.9643349009883
AD456,246.6950824065939
AD457,174.2067504457464
AD458,60.1272229375222
AD459,214.11446715443873
AD460,1625.5753796836727
AD461,1423.3325048824363
AD462,571.3741680003382
AD463,1535.226181528777
AD464,561.6618058843186
AD465,48.10568527907302
AD466,1304.1159542915616
AD467,1098.653578810423
AD468,179.09226570809977
AD469,339.1496609717019
AD470,1459.2000685871776
AD471,399.0708342066757
AD472,548.9429245552252
AD473,199.88998158960393
AD474,670.1055728576935
AD475,930.0780492471889
AD476,1719.2210721244087
AD477,887.4830256488598
AD478,191.73606986665038
AD479,475.28733791341733
AD480,206.94844756894344
AD481,545.6376506016564
AD482,296.6417571985646
AD483,579.8531750828952
AD484,1354.2712360516525
AD485,1368.7529014553993
AD486,105.04337675915161
AD487,357.2678261275651
AD488,627.8100337994779
AD489,961.838491886386
AD490,731.5307769202689
AD491,129.9898609533613
AD492,73.28212717778926
AD493,766.3986967816451
AD494,573.9619151858599
AD495,521.0705609071197
AD496,1222.227638325106
AD497,694.3113450993828
AD498,614.3114977776904
AD499,558.798204003173
AD500,499.16357363819304
AD501,556.2621628148287
AD502,609.5761103565422
AD503,704.8894246066841
AD504,555.0842944025283
AD505,402.87004689341114
AD506,1195.2216451416718
AD507,184.50698038439353
AD508,664.674778726776
AD509,672.1732498685662
AD510,123.45731457199146
AD511,97.60559763841903
AD512,502.89568236489015
AD513,265.5917936347883
AD514,89.95049713781242
AD515,133.64208454408455
AD516,347.37251256077303
AD517,326.95866728287007
